MODEL_USA_21_3;North Carolina-class;Classe North Carolina;Classe North Carolina;Clase 'North Carolina';North Carolina-Klasse;North Carolina-klasa;; Î‡ÒÒ 'North Carolina';;;X
MODEL_USA_21_4;Iowa-class;Classe Iowa;Classe Iowa;Clase 'Iowa';Iowa-Klasse;Iowa-klasa;; Î‡ÒÒ 'Iowa';;;X
MODEL_USA_21_6;Montana-class;Classe Montana;Classe Montana;Clase 'Montana';Montana-Klasse;Montana-klasa;; Î‡ÒÒ 'Montana';;;X
MODEL_USA_22_1;Omaha-class;Classe Omaha;Classe Omaha;Clase 'Omaha';Omaha-Klasse;Omaha-klasa;; Î‡ÒÒ 'Omaha';;;X
MODEL_USA_22_3;Brooklyn-class;Classe Brooklyn;Classe Brooklyn;Clase 'Brooklyn';Brooklyn-Klasse;Brooklyn-klasa;; Î‡ÒÒ 'Brooklyn';;;X
MODEL_USA_22_4;Cleveland-class;Classe Cleveland;Classe Cleveland;Clase 'Cleveland';Cleveland-Klasse;Cleveland-klasa;; Î‡ÒÒ 'Cleveland';;;X
MODEL_USA_22_5;Worcester-class;Classe Worcester;Classe Worcester;Clase 'Worcester';Worcester-Klasse;Worcester-klasa;; Î‡ÒÒ 'Worcester';;;X
MODEL_USA_22_6;Galveston-class;Classe Galveston;Classe Galveston;Clase 'Galveston';Galveston-Klasse;Galveston-klasa;; Î‡ÒÒ 'Galveston';;;X
MODEL_USA_23_2;New Orleans-class;Classe New Orleans;Classe New Orleans;Clase 'New Orleans';New Orleans-Klasse;New Orleans-klasa;; Î‡ÒÒ 'New Orleans';;;X
MODEL_USA_23_4;Baltimore-class;Classe Baltimore;Classe Baltimore;Clase 'Baltimore';Baltimore-Klasse;Baltimore-klasa;; Î‡ÒÒ 'Baltimore';;;X
MODEL_USA_23_5;Des Moines-class;Classe Des Moines;Classe Des Moines;Clase 'Des Moines';Des Moines-Klasse;Des Moines-klasa;; Î‡ÒÒ 'Des Moines';;;X
MODEL_USA_23_6;Long Beach-class;Classe Long Beach;Classe Long Beach;Clase 'Long Beach';Long Beach-Klasse;Long Beach-klasa;; Î‡ÒÒ 'Long Beach';;;X
MODEL_USA_23_7;Leahy-class;Classe Leahy;Classe Leahy;Clase 'Leahy';Leahy-Klasse;Leahy-klasa;; Î‡ÒÒ 'Leahy';;;X
MODEL_USA_24_2;Lexington-class;Classe Lexington;Classe Lexington;Clase 'Lexington';Lexington-Klasse;Lexington-klasa;; Î‡ÒÒ 'Lexington';;;X
MODEL_USA_24_4;Alaska-class;Classe Alaska;Classe Alaska;Clase 'Alaska';Alaska-Klasse;Alaska-klasa;; Î‡ÒÒ 'Alaska';;;X
MODEL_USA_24_6;CGN 42-class;Classe CGN 42;Classe CGN 42;Clase 'CGN 42';CGN 42-Klasse;CGN 42-klasa;; Î‡ÒÒ 'CGN 42';;;X
MODEL_USA_25_0;Clemson-class;Classe Clemson;Classe Clemson;Clase 'Clemson';Clemson-Klasse;Clemson-klasa;; Î‡ÒÒ 'Clemson';;;X
MODEL_USA_25_1;Farragut-class;Classe Farragut;Classe Farragut;Clase 'Farragut';Farragut-Klasse;Farragut-klasa;; Î‡ÒÒ 'Farragut';;;X
MODEL_USA_25_2;Somers-class;Classe Somers;Classe Somers;Clase 'Somers';Somers-Klasse;Somers-klasa;; Î‡ÒÒ 'Somers';;;X
MODEL_USA_25_3;Fletcher-class;Classe Fletcher;Classe Fletcher;Clase 'Fletcher';Fletcher-Klasse;Fletcher-klasa;; Î‡ÒÒ 'Fletcher';;;X
MODEL_USA_25_4;Gearing-class;Classe Gearing;Classe Gearing;Clase 'Gearing';Gearing-Klasse;Gearing-klasa;; Î‡ÒÒ 'Gearing';;;X
MODEL_USA_25_5;Forest Sherman-class;Classe Forest Sherman;Classe Forest Sherman;Clase 'Forest Sherman';Forest Sherman-Klasse;Forest Sherman-klasa;; Î‡ÒÒ 'Forest Sherman';;;X
MODEL_USA_25_6;Adams-class;Classe Adams;Classe Adams;Clase 'Adams';Adams-Klasse;Adams-klasa;; Î‡ÒÒ 'Adams';;;X
MODEL_USA_26_1;Lexington-class;Classe Lexington;Classe Lexington;Clase 'Lexington';Lexington-Klasse;Lexington-klasa;; Î‡ÒÒ 'Lexington';;;X
MODEL_USA_26_2;Yorktown-class;Classe Yorktown;Classe Yorktown;Clase 'Yorktown';Yorktown-Klasse;Yorktown-klasa;; Î‡ÒÒ 'Yorktown';;;X
MODEL_USA_26_4;Essex-class;Classe Essex;Classe Essex;Clase 'Essex';Essex-Klasse;Essex-klasa;; Î‡ÒÒ 'Essex';;;X
MODEL_USA_26_5;Midway-class;Classe Midway;Classe Midway;Clase 'Midway';Midway-Klasse;Midway-klasa;; Î‡ÒÒ 'Midway';;;X
MODEL_USA_26_6;United States-class;Classe United States;Classe United States;Clase 'United States';United States-Klasse;United States-klasa;; Î‡ÒÒ 'United States';;;X
MODEL_USA_26_7;Forrestal-class;Classe Forrestal;Classe Forrestal;Clase 'Forrestal';Forrestal-Klasse;Forrestal-klasa;; Î‡ÒÒ 'Forrestal';;;X
MODEL_USA_26_8;Kitty Hawk-class;Classe Kitty Hawk;Classe Kitty Hawk;Clase 'Kitty Hawk';Kitty Hawk-Klasse;Kitty Hawk-klasa;; Î‡ÒÒ 'Kitty Hawk';;;X
MODEL_USA_26_9;Enterprise-class;Classe Enterprise;Classe Enterprise;Clase 'Enterprise';Enterprise-Klasse;Enterprise-klasa;; Î‡ÒÒ 'Enterprise';;;X
MODEL_USA_27_0;Langley-class;Classe Langley;Classe Langley;Clase 'Langley';Langley-Klasse;Langley-klasa;; Î‡ÒÒ 'Langley';;;X
MODEL_USA_27_1;Independence-class;Classe Independence;Classe Independence;Clase 'Independence';Independence-Klasse;Independence-klasa;; Î‡ÒÒ 'Independence';;;X
MODEL_USA_27_2;Saipan-class;Classe Saipan;Classe Saipan;Clase 'Saipan';Saipan-Klasse;Saipan-klasa;; Î‡ÒÒ 'Saipan';;;X
MODEL_USA_28_0;S-boat;S-boat;Classe S-boat;S-boat;S-boat;S-boat;;“ËÔ S-boat;;;X
MODEL_USA_28_1;R-boat;R-boat;Classe R-boat;R-boat;R-boat;R-boat;;“ËÔ R-boat;;;X
MODEL_USA_28_2;Barracuda-class;Classe Barracuda;Classe Barracuda;Clase 'Barracuda';Barracuda-Klasse;Barracuda-klasa;; Î‡ÒÒ 'Barracuda';;;X
MODEL_USA_28_3;Perch-class;Classe Perch;Classe Perch;Clase 'Perch';Perch-Klasse;Perch-klasa;; Î‡ÒÒ 'Perch';;;X
MODEL_USA_28_4;Tang-class;Classe Tang;Classe Tang;Clase 'Tang';Tang-Klasse;Tang-klasa;; Î‡ÒÒ 'Tang';;;X
MODEL_USA_28_5;Barbel-class;Classe Barbel;Classe Barbel;Clase 'Barbel';Barbel-Klasse;Barbel-klasa;; Î‡ÒÒ 'Barbel';;;X
MODEL_USA_28_6;Nautilus-class;Classe Nautilus;Classe Nautilus;Clase 'Nautilus';Nautilus-Klasse;Nautilus-klasa;; Î‡ÒÒ 'Nautilus';;;X
MODEL_USA_29_0;Nautilus-class;Classe Nautilus;Classe Nautilus;Clase 'Nautilus';Nautilus-Klasse;Nautilus-klasa;; Î‡ÒÒ 'Nautilus';;;X
#;;;;;;;;;;;X
MODEL_VEN_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
MODEL_VEN_4_1;M2A4;M2A4;M2A4;M2A4;M2A4;M2A4;;M2A4;;;X
MODEL_VEN_4_2;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;X
MODEL_VEN_5_0;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;X
MODEL_VEN_5_1;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;X
MODEL_VEN_5_2;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;X
MODEL_VEN_5_3;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;X
MODEL_VIC_4_0;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;;Renault AMR 1935;;;X
MODEL_VIC_4_1;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;;Hotchkiss H-39;;;X
MODEL_VIC_4_2;AMX R-40;AMX R-40;AMX R-40;AMX R-40;AMX R-40;AMX R-40;;AMX R-40;;;X
MODEL_VIC_5_0;Somua S-35;Somua S-35;Somua S-35;Somua S-35;Somua S-35;Somua S-35;;Somua S-35;;;X
MODEL_VIC_5_1;Somua S-40;Somua S-40;Somua S-40;Somua S-40;Somua S-40;Somua S-40;;Somua S-40;;;X
MODEL_VIC_5_2;Renault G1R;Renault G1R;Renault G1R;Renault G1R;Renault G1R;Renault G1R;;Renault G1R;;;X
MODEL_VIC_12_1;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;Dewoitine D.520;;Dewoitine D.520;;;X
MODEL_VIC_12_2;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;Dewoitine D.552;;Dewoitine D.552;;;X
MODEL_VIC_12_3;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;;Focke-Wulf Fw-190D;;;X
MODEL_VIC_12_4;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;;Messerschmitt Me-262 Schwalbe;;;X
MODEL_VIC_13_0;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;Dewoitine D.510;;Dewotine D.510;;;X
MODEL_VIC_13_1;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS.406;;Morane-Saulnier MS.406;;;X
MODEL_VIC_13_2;Bloch MB.152;Bloch MB.152;Bloch MB.152;Bloch MB.152;Bloch MB.152;Bloch MB.152;;Bloch MB.152;;;X
MODEL_VIC_13_3;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;Arsenal VG.33;;Arsenal VG.33;;;X
MODEL_VIC_13_4;Bloch MB.157;Bloch MB.157;Bloch MB.157;Bloch MB.157;Bloch MB.157;Bloch MB.157;;Bloch MB.157;;;X
MODEL_VIC_13_6;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;Arsenal VG.70;;Arsenal VG.70;;;X
MODEL_VIC_14_0;Bloch MB.162;Bloch MB.162;Bloch MB.162;Bloch MB.162;Bloch MB.162;Bloch MB.162;;Bloch MB.162;;;X
MODEL_VIC_14_1;Farman NC.223;Farman NC.223;Farman NC.223;Farman NC.223;Farman NC.223;Farman NC.223;;Farman NC.223;;;X
MODEL_VIC_14_2;Farman F.420;Farman F.420;Farman F.420;Farman F.420;Farman F.420;Farman F.420;;Farman F.420;;;X
MODEL_VIC_15_0;Amiot 143;Amiot 143;Amiot 143;Amiot 143;Amiot 143;Amiot 143;;Amiot 143;;;X
MODEL_VIC_15_1;Bloch MB.210;Bloch MB.210;Bloch MB.210;Bloch MB.210;Bloch MB.210;Bloch MB.210;;Bloch MB.210;;;X
MODEL_VIC_15_2;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;Liore-Olivier LeO 451;;Liore-Oliver LeO 451;;;X
MODEL_VIC_15_3;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;;Junkers Ju-88;;;X
MODEL_VIC_15_4;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE.202 Aquilon;;Sud SE.202 Aquilon;;;X
MODEL_VIC_16_0;Loire LN.401;Loire LN.401;Loire LN.401;Loire LN.401;Loire LN.401;Loire LN.401;;Loire LN.401;;;X
MODEL_VIC_16_1;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;;Potez-C.A.M.S. 141;;;X
MODEL_VIC_16_2;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;;Junkers Ju-290;;;X
MODEL_VIC_16_3;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;;Junkers Ju-287 EF-140;;;X
MODEL_VIC_17_1;Potez 633;Potez 633;Potez 633;Potez 633;Potez 633;Potez 633;;Potez 633;;;X
MODEL_VIC_17_2;Breguet Br.691;Breguet Br.691;Breguet Br.691;Breguet Br.691;Breguet Br.691;Breguet Br.691;;Breguet Br.691;;;X
MODEL_VIC_17_3;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;;Henschel Hs-129;;;X
MODEL_VIC_18_0;Bloch MB.221;Bloch MB.221;Bloch MB.221;Bloch MB.221;Bloch MB.221;Bloch MB.221;;Bloch MB.221;;;X
MODEL_VIC_18_1;Arado Ar-232;Arado Ar-232;Arado Ar-232;Arado Ar-232;Arado Ar-232;Arado Ar-232;;Arado Ar-232;;;X
MODEL_VIC_18_2;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br.765 Sahara;;Breguet Br.765 Sahara;;;X
MODEL_YUG_4_0;T-32;T-32;T-32;T-32;T-32;T-32;;T-32;;;X
MODEL_YUG_4_1;7TPjw;7TPjw;7TPjw;7TPjw;7TPjw;7TPjw;;7TPjw;;;X
MODEL_YUG_4_2;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;X
MODEL_YUG_5_0;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;;¡“-7M;;;X
MODEL_YUG_5_3;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;;Mk.VIII A23M Cromwell;;;X
MODEL_YUG_5_2;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;;A34 Comet;;;X
MODEL_YUG_5_3;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;;Centurion Mk.I;;;X
MODEL_YUG_12_3;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;Ikarus S-49;;Ikarus S-49;;;X
MODEL_YUG_13_0;Fokker F.VII;Fokker F.VII;Fokker F.VII;Fokker F.VII;Fokker F.VII;Fokker F.VII;;Fokker F.VII;;;X
MODEL_YUG_13_1;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;;Morane-Saulnier M.S.406;;;X
MODEL_YUG_13_2;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;;Hawker Hurricane II;;;X
MODEL_YUG_15_0;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;;Bristol Blenheim Mk.I;;;X
MODEL_YUG_15_1;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;;Bristol Blenheim Mk.IV;;;X
MODEL_YUG_16_0;Dornier Do-22;Dornier Do-22;Dornier Do-22;Dornier Do-22;Dornier Do-22;Dornier Do-22;;Dornier Do-22;;;X
MODEL_YUG_18_0;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F.39;;Avia Fokker F.39;;;X
MODEL_YUG_25_1;Dubrovnik-class;Dubrovnik-class;Classe Dubrovnik;Dubrovnik-class;Dubrovnik-Klasse;Dubrovnik-klasa;; Î‡ÒÒ 'ƒÛ·Ó‚ÌËÍ';;;X
MODEL_YUG_25_2;Beograd-class;Beograd-class;Classe Beograd;Beograd-class;Beograd-Klasse;Beograd-klasa;; Î‡ÒÒ '¡ÂÎ„‡‰';;;X
MODEL_YUG_28_0;Osvetnik-class;Osvetnik-class;Classe Osvetnik;Osvetnik-class;Osvetnik-Klasse;Osvetnik-klasa;; Î‡ÒÒ 'ŒÒ‚ÂÚÌËÍ';;;X
#;;;;;;;;;;;X
BRIG_MODEL_UAU_2_2;Bishop;Bishop;Bishop;Bishop;Bishop;Bishop;;Bishop;;;X
BRIG_MODEL_UAU_2_3;Sexton;Sexton;Sexton;Sexton;Sexton;Sexton;;Sexton;;;X
BRIG_MODEL_UAU_3_0;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;;Land Mattress;;;X
BRIG_MODEL_UAU_5_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;;2Pdr.OQF Mk.IX;;;X
BRIG_MODEL_UAU_5_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;;6Pdr.OQF Mk.II;;;X
BRIG_MODEL_UAU_5_2;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;;17Pdr. Gun;;;X
BRIG_MODEL_UAU_6_0;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;;2Pdr.Portee;;;X
BRIG_MODEL_UAU_6_1;Deacon;Deacon;Deacon;Deacon;Deacon;Deacon;;Deacon;;;X
BRIG_MODEL_UAU_6_2;Archer;Archer;Archer;Archer;Archer;Archer;;Archer;;;X
BRIG_MODEL_UAU_7_3;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;Mk.VIII A25 Harry Hopkins;;Mk.VIII A25 Harry Hopkins;;;X
BRIG_MODEL_UAU_8_0;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;;Matilda Mk.II;;;X
BRIG_MODEL_UAU_8_1;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;;Mk.IV A22 Churchill Mk.I;;;X
BRIG_MODEL_UAU_8_2;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;;Mk.IV A22 Churchill Mk.VII;;;X
BRIG_MODEL_UAU_9_0;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;;A39 Tortoise;;;X
BRIG_MODEL_UAU_10_0;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;;Humber Mk.I;;;X
BRIG_MODEL_UAU_10_1;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;;Staghound Mk.I;;;X
BRIG_MODEL_UAU_10_2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;;Ferret Mk 1/2;;;X
BRIG_MODEL_UAU_14_0;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Swordfish;;;X
BRIG_MODEL_UAU_14_1;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Nimrod/Swordfish;;;X
BRIG_MODEL_UAU_14_2;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;;Sea Gladiator/Swordfish;;;X
BRIG_MODEL_UAU_14_3;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;;Sea Gladiator/Skua/Swordfish;;;X
BRIG_MODEL_UAU_14_4;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;;Fulmar/Skua/Albacore;;;X
BRIG_MODEL_UAU_14_5;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;;Firefly/Barracuda;;;X
BRIG_MODEL_UAU_14_6;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;;Seafire/Firebrand;;;X
BRIG_MODEL_UAU_14_7;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;;Sea Fury/Wyvern;;;X
BRIG_MODEL_UAU_14_8;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;;Sea Venom/Attacker;;;X
BRIG_MODEL_UAU_14_9;Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);;Sea Hawk (F-1)/Sea Hawk (FB-3);;;X
#;;;;;;;;;;;X
BRIG_MODEL_CAN_2_2;Bishop;Bishop;Bishop;Bishop;Bishop;Bishop;;Bishop;;;X
BRIG_MODEL_CAN_2_3;Sexton;Sexton;Sexton;Sexton;Sexton;Sexton;;Sexton;;;X
BRIG_MODEL_CAN_3_0;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;Land Mattress;;Land Mattress;;;X
BRIG_MODEL_CAN_5_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;;2Pdr.OQF Mk.IX;;;X
BRIG_MODEL_CAN_5_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;;6Pdr.OQF Mk.II;;;X
BRIG_MODEL_CAN_5_2;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;17Pdr. Gun;;17Pdr. Gun;;;X
BRIG_MODEL_CAN_6_0;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;2Pdr.Portee;;2Pdr.Portee;;;X
BRIG_MODEL_CAN_6_1;Deacon;Deacon;Deacon;Deacon;Deacon;Deacon;;Deacon;;;X
BRIG_MODEL_CAN_6_2;Archer;Archer;Archer;Archer;Archer;Archer;;Archer;;;X
BRIG_MODEL_CAN_7_3;RAM II;RAM II;RAM II;RAM II;RAM II;RAM II;;RAM II;;;X
BRIG_MODEL_CAN_8_0;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;Matilda Mk.II;;Matilda Mk.II;;;X
BRIG_MODEL_CAN_8_1;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;;Mk.IV A22 Churchill Mk.I;;;X
BRIG_MODEL_CAN_8_2;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;;Mk.IV A22 Churchill Mk.VII;;;X
BRIG_MODEL_CAN_9_0;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;A39 Tortoise;;A39 Tortoise;;;X
BRIG_MODEL_CAN_10_0;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;Humber Mk.I;;Humber Mk.I;;;X
BRIG_MODEL_CAN_10_1;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;Staghound Mk.I;;Staghound Mk.I;;;X
BRIG_MODEL_CAN_10_2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;;Ferret Mk 1/2;;;X
BRIG_MODEL_CAN_14_0;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Swordfish;;;X
BRIG_MODEL_CAN_14_1;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Nimrod/Swordfish;;;X
BRIG_MODEL_CAN_14_2;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;;Sea Gladiator/Swordfish;;;X
BRIG_MODEL_CAN_14_3;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;;Sea Gladiator/Skua/Swordfish;;;X
