#;Darkest Hour Core texts;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS:;;;;;;;;;;X
##;§A = 0,64,0;;;;;;;;;;X
##;§B = 0,0,192;;;;;;;;;;X
##;§C = 128,0,0;;;;;;;;;;X
##;§D = 255,255,0;;;;;;;;;;X
##;§E = 255,0,255;;;;;;;;;;X
##;§F = 255,128,0;;;;;;;;;;X
##;§G = 0,100,0;;;;;;;;;;X
##;§H = 128,128, 128;;;;;;;;;;X
##;§I = 0,0,255;;;;;;;;;;X
##;§J = 0,192,0;;;;;;;;;;X
##;§M = 100,255,100;;;;;;;;;;X
##;§N = 255,100,100;;;;;;;;;;X
##;§R = 240,0,0;;;;;;;;;;X
##;§W = 255,255,255;;;;;;;;;;X
##;§Y = 208,232,248;;;;;;;;;;X
##;§Z = 0,0,0;;;;;;;;;;X
##;§§ - restores old color;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;Franзais;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
UNIT_OWNER_EF_TOOLTIP;%s has gave us this unit as an Expeditionary Force.;%s nous a donnй cette unitй en tant que corps expйditionnaire.;%s ha concesso questa unitа come Forza di Spedizione.;%s nos han concedido esta unidad como Fuerza Expedicionaria;%s hat uns diese Einheiten als Expeditionstruppen geschickt.;Paсstwo: %s daіo nam t№ jednostkк jako korpus ekspedycyjny.;;%s дал нам эту часть как Экспедиционные войска.;;;X
UNIT_OWNER_OUR_EF_TOOLTIP;Sent as Expeditionary Force to %s.;Envoyer un corps expйditionnaire а %s.;Manda una Forza di Spedizione a %s.;Mandar como Fuerza Expedicionaria a %s.;Als Expeditionsstruppen nach %s geschickt.;Wysіane jako siіy ekspedycyjne do: %s.;;Послать в качестве Экспедиционных войск %s.;;;X
##;;;;;;;;;;;X
HPROV_IRO_AIR_BASE;Size of Air Bases.;Taille des Bases Aйriennes.;Dimensione delle Basi Aeree.;Tamaсo de las Bases Aйreas;GrцЯe des Luftwaffenstьtzpunktes.;Wielkoњж baz lotniczych.;;Размер авиабазы;;;X
HPROV_IRO_NAVAL_BASE;Size of Naval Bases.;Taille des Bases Navales.;Dimensione delle Basi Navali.;Tamaсo de las Bases Naval;GrцЯe des Marinestьtzpunktes.;Wielkoњж baz marynarki woj.;;Размер морской базы;;;X
HPROV_IRO_RADAR;Size of Radar Stations.;Taille des Stations Radar.;Dimensione delle Stazioni Radar.;Tamaсo de las estaciones de Radar;GrцЯe der Radarstation.;Wielkoњж stacji radarowych.;;Размер радарной установки;;;X
HPROV_IRO_NUCLEAR;Size of the Nuclear Reactor.;Taille du Rйacteur Nuclйaire.;Dimensione del Reattore Nucleare.;Tamaсo de los Reactores Nucleares;GrцЯe des Kernreaktors.;Wielkoњж reaktora nuklearnego.;;Размер ядерного полигона;;;X
HPROV_IRO_ROCKET;Size of the Rocket Test Site.;Taille du Site de Test de Missiles.;Dimensione del Terreno di Collaudo Razzi.;Tamaсo de la Planta Experimental de Cohetes;GrцЯe des Raketentestgelдndes.;Wielkoњж zakіadуw rakietowych.;;Размер ракетного полигона;;;X
HPROV_DRO_AIR_BASE;This is the level of air bases in this province.;Ceci est le niveau de bases aйriennes dans cette province.;Questo и il livello delle basi aeree in questa provincia.;Este es el nivel de la base aйrea en esta provincia.;Dies ist die aktuelle Grцsse des Luftwaffenstьtzpunktes in der Provinz.;To jest poziom baz lotniczych w prowincji.;;Это уровень авиабазы в этой провинции;;;X
HPROV_DRO_NAVAL_BASE;This is the level of naval bases in this province.;Ceci est le niveau de bases navales dans cette province.;Questo и il livello delle basi navali in questa provincia.;Este es el nivel de la base naval en esta provincia.;Dies ist die aktuelle Grцsse des Marinestьtzpunktes in der Provinz.;To jest poziom baz marynarki woj. w prowincji.;;Это уровень морской базы в этой провинции;;;X
HPROV_DRO_RADAR;This is the level of radar stations in this province.;Ceci est le niveau de stations radar dans cette province.;Questo и il livello delle stazioni radar in questa provincia.;Este es el nivel de la estaciуn de radar en esta provincia.;Dies ist die aktuelle Grцsse der Radarstationen in der Provinz.;To jest poziom stacji radarowych w prowincji.;;Это уровень радарной установки в этой провинции;;;X
HPROV_DRO_NUCLEAR;This is the level of nuclear reactors in this province.;Ceci est le niveau du rйacteur nuclйaire dans cette province.;Questo и il livello dei reattori nucleari in questa provincia.;Este es el nivel del reactor nuclear en esta provincia.;Dies ist die aktuelle Grцsse des Atomreaktors in der Provinz.;To jest poziom reaktora nuklearnego w prowincji.;;Это уровень ядерного полигона в этой провинции;;;X
HPROV_DRO_ROCKET;This is the level of rocket test sites in this province.;Ceci est le niveau du site de tests de missile dans cette province.;Questo и il livello dei terreni di collaudo razzi in questa provincia.;Este es el nivel de la planta experimental de cohetes en esta provincia.;Dies ist die aktuelle Grцsse des Raketentestgelдndes in der Provinz.;To jest poziom zakіadуw rakietowych w prowincji.;;Это уровень ракетного полигона в этой провинции;;;X
HPROV_RESERACH_LIST;§W%s§§   §F%.2f\%%§§\n;§W%s§§   §F%.2f\%%§§\n;§W%s§§   §F%.2f\%%§§\n;§W%s§§   §F%.2f\%%§§\n;§W%s§§   §F%.2f\%%§§\n;§W%s§§   §F%.2f\%%§§\n;;§W%s§§   §F%.2f\%%§§\n;;;X
##;;;;;;;;;;;X
TECH_REQUIRED_HEADER;§BRequired for:§§\n;§BNйcessaire pour :§§\n;§BNecessario per:§§\n;§BSe necesita para:§§\n;§Berforderlich fьr:§§\n;§BWymagane dla:§§\n;;§BТребуется для:§§\n;;;X
TECH_OR_REQUIRES_HEADER;§BRequires any of these:§§\n;§Bnйcessite une parmi :§§\n;§BRichiede uno qualunque tra:§§\n;§Bnecesita cualquiera de estos:§§\n;§Bes werden benцtigt:§§\n;§BWymaga ktуregokolwiek z:§§\n;;§BТребуются любые из:§§\n;;;X
TECH_REQUIRES_HEADER;§BRequires:§§\n;§Bnйcessite :§§\n;§BRichiede:§§\n;§BNecesita:§§\n;§Bbenцtigt:§§\n;§BWymaga:§§\n;;§BТребует:§§\n;;;X
TECH_COMPONENTS_HEADER;§BComponents:§§\n;§BComposants :§§\n;§Bcomponenti:§§\n;§BComponents:§§\n;§BKomponenten:§§\n;§BKomponenty:§§\n;;§BКомпонент:§§\n;;;X
TECH_PRIMARYYEAR_HEADER;§BHistorical Year:§§;§BAnnйe historique :§§;§BAnno storico:§§;§BAсo histуrico:§§;§Bhistorisches Jahr:§§;§BRok historyczny:§§;;§BИсторический год:§§;;;X
TECH_NAME_RESEARCHED;§A%s - %d§§\n;§A%s - %d§§\n;§A%s - %d§§\n;§A%s - %d§§\n;§A%s - %d§§\n;§A%s - %d§§\n;;§A%s - %d§§\n;;;X
TECH_NAME_AVAILABLE;§B%s - %d§§\n;§B%s - %d§§\n;§B%s - %d§§\n;§B%s - %d§§\n;§B%s - %d§§\n;§B%s - %d§§\n;;§B%s - %d§§\n;;;X
TECH_NAME_UNAVAILABLE;§C%s - %d§§\n;§C%s - %d§§\n;§C%s - %d§§\n;§C%s - %d§§\n;§C%s - %d§§\n;§C%s - %d§§\n;;§C%s - %d§§\n;;;X
TECH_ALREADY_RESEARCHED; §G+§§ %s - %d\n; §G+§§ %s - %d\n; §G+§§ %s - %d\n; §G+§§ %s - %d\n; §G+§§ %s - %d\n; §G+§§ %s - %d\n;; §G+§§ %s - %d\n;;;X
TECH_NOT_RESEARCHED; §R-§§ %s - %d\n; §R-§§ %s - %d\n; §R-§§ %s - %d\n; §R-§§ %s - %d\n; §R-§§ %s - %d\n; §R-§§ %s - %d\n;; §R-§§ %s - %d\n;;;X
TECH_COMPONENT_TEXT; %s: %d\n; %s: %d\n; %s: %d\n; %s: %d\n; %s: %d\n; %s: %d\n;; %s: %d\n;;;X
##;;;;;;;;;;;X
RCDM_ADD_CLAIM;Claim %s Province;Revendique la Province %s;Rivendica la provincia %s ;Reclamar la provincia %s ;Anspruch auf die Provinz %s;Wysuс ї№dania wobec prowincji: %s;;Требовать %s провинцию;;;X
RCDM_REMOVE_CLAIM;Remove %s Province Claim;Annule la Revendication de la Province %s;Rimuovi la pretesa sulla provincia %s ;Eliminar las reivindicaciones sobre la provincia %s ;Rьcknahme der Ansprьche auf die Provinz %s;Cofnij ї№dania wobec prowincji: %s;;Отменить %s требования провинции;;;X
RCDM_ADD_CLAIM_AREA;Claim %s Area;Revendique la Zone %s;Rivendica l'area %s ;Reclamar el бrea %s ;Anspruch auf das Gebiet %s;Wysuс ї№dania wobec obszaru: %s;;Требовать %s область;;;X
RCDM_REMOVE_CLAIM_AREA;Remove %s Area Claim;Annule la Revendication de la Zone %s;Rimuovi la pretesa sull'area %s ;Eliminar las reivindicaciones sobre el aйrea %s ;Rьcknahme der Ansprьche auf das Gebiet %s;Cofnij ї№dania wobec obszaru: %s;;Отменить %s требования области;;;X
RCDM_ADD_CLAIM_REGION;Claim %s Region;Revendique la Rйgion %s;Rivendica la regione %s ;Reclamar la regiуn %s ;Anspruch auf die Region %s ;Wysuс ї№dania wobec regionu: %s;;Требовать %s регион;;;X
RCDM_REMOVE_CLAIM_REGION;Remove %s Region Claim;Annule la Revendication de la Rйgion %s;Rimuovi la pretesa sulla regione %s ;Eliminar las reivindicaciones sobre la regiуn %s ;Rьcknahme der Ansprьche auf die Region %s;Cofnij ї№dania wobec regionu: %s;;Отменить %s требования региона;;;X
##;;;;;;;;;;;X
RCDM_SHOW_ICONS;Show icons on Diplomatic Map;Montrer les icones sur la carte diplomatique;Mostra le icone sulla Mappa Diplomatica;Mostrar los iconos en el Mapa Diplomбtico;Zeige Einheiten auf der Diplomatiekarte;Pokaї ikony na mapie dyplomatycznej;;Показать иконки на дипломатической карте;;;X
RCDM_HIDE_ICONS;Hide icons on Diplomatic Map;Cacher les icones sur la carte diplomatique;Nascondi le icone dalla Mappa Diplomatica;Ocultar los iconos en el Mapa Diplomбtico;Keine Einheiten auf der Diplomatiekarte;Ukryj ikony na mapie dyplomatycznej;;Скрыть иконки на дипломатической карте;;;X
RCDM_SHOW_WEATHER;Show weather on Terrain Map;Montrer la mйtйo sur la carte des terrains;Mostra il tempo atmosferico sulla Mappa del Terreno;Mostrar la meteorologнa en el Mapa del Terreno;Zeige das Wetter auf der Gelдndekarte;Pokaї pogodк na mapie terenu;;Отображать погоду на физической карте;;;X
RCDM_HIDE_WEATHER;Hide weather on Terrain Map;Cacher la mйtйo sur la carte des terrains;Nascondi il tempo atmosferico dalla Mappa del Terreno;Ocultar la meteorologнa en el Mapa del Terreno;Kein Wetter auf der Gelдndekarte;Ukryj pogodк na mapie terenu;;Скрыть отображение погоды на физической картеHide weather on Terrain Map;;;X
##;;;;;;;;;;;X
DECISIONS_LIST;Decisions:;Dйcisions :;Decisioni;Decisiones;Entscheidungen:;Decyzje;;Решения;;;X
DECISION_TITLE;%s;%s;%s;%s;%s;%s;;%s;;;X
DECISION_ACTIVE_IRO;We are ready to take that decision!;Nous sommes prкts а prendre cette dйcision !;Siamo pronti a prendere questa decisione!;Estamos listos para tomar esa decisiуn!;Wir kцnnen diese Entscheidung treffen.;Jesteњmy gotowi, by podj№ж t№ decyzjк!;;Мы уже приняли это решение!;;;X
DECISION_INACTIVE_IRO;We are not ready for this decision yet!;Nous ne sommes pas encore prкts а prendre cette dйcision !;Non siamo ancora pronti per questa decisione!;Aun no estamos listos para tomar esa decisiуn!;Wir kцnnen diese Entscheidung noch nicht treffen.;Nie jesteњmy jeszcze gotowi na podjкcie tej decyzji!;;Мы еще не готовы принять это решение!;;;X
DCLI_DATE_IRO;Sort the list by historical date.;Trier par date.;Ordina per data storica.;Ordena la lista por fechas histуricas.;Sortieren Sie die Liste nach dem historischen Datum.;Sortuj wedіug daty historycznej.;;Сортировать по исторической дате;;;X
DCLI_STATUS_IRO;Sort the list by current status.;Trier par statut.;Ordina per stato corrente.;Ordena la lista por el estado actual.;Sortieren sie die Liste nach dem gegenwдrtigen Status.;Sortuj wedіug aktualnego statusu.;;Сортировать по текущему статусу;;;X
BVD_IRO;View decisions.;Voir les dйcisions.;Guarda le decisione.;Ver decisiones.;Entscheidungen anzeigen;Przegl№daj decyzje.;;Смотреть решения;;;X
BVD_DRO;List of decisions - active and not yet, that we could take.;Liste des dйcisions - actives ou non, que nous pouvons prendre.;Lista di decisioni - attive e non attive - che possiamo prendere.;Lista de decisiones - activas y no activas, que nosotros podemos tomar.;Liste aller Entscheidungen;Lista decyzji - aktywnych i nieaktywnych, ktуre moїemy podj№ж.;;Список решений - активные и еще нет, которые мы можем принять;;;X
CANCEL_DECISION_BTN;Cancel;Annuler;Cancella;Cancelar;Abbrechen;Anuluj;;Отмена;;;X
CANCEL_DECISION_TEXT;It's not the right time yet!;Ce n'est pas encore le moment !;Non и ancora il momento giusto!;ЎAun no es el momento adecuado!;Es ist noch nicht an der Zeit;To nie jest jeszcze odpowiedni czas!;;Сейчас неподходящее время!;;;X
##;;;;;;;;;;;X
DEV_UPGR_LINE_IRO;Auto-upgrade;Amйliorations automatiques;Auto-Aggiornamento;Mejoras automбticas;Automatisches Modernisieren;Auto-ulepszanie;Auto-upgrade;Автопереоснащение;;;X
DEV_UPGR_LINE_DRO;Upgrade unit and brigades to the latest available models after the completion of the current item. This may reduce the accumulated gearing bonus.\nDisabled for buildings.;Amйliorer unitйs et brigades au dernier modиle disponible aprиs la livraison de la commande actuelle. Cette action peut rйduire le bonus de productivitй.\nDйsactivй pour les bвtiments.;Aggiorna unitа e brigate all'ultimo modello disponibile, dopo il completamento dell'oggetto corrente. Questo potrebbe ridurre il Bonus Produzione Seriale.\nNon attivo per gli edifici.;Mejorando las unidades y brigadas a la ъltimos modelos disponibles despuйs de completar la tarea actual. Esto reducirб el bonus de la producciуn acumulado.\nDesabilitado para los edificios.;Wenn Sie in dieser Box einen Haken setzen, wird die Produktion dieser Serie automatisch auf das neueste verfьgbare Modell umgestellt, sobald die aktuell in Bau befindliche Einheit fertiggestellt ist.;Ulepsz jednostki i brygady do najnowszych dostкpnych modeli po zakoсczeniu prac nad aktualnie produkowan№ jednostk№. To moїe zmniejszyж bonus z tytuіu produkcji seryjnej.\nOpcja ta jest wyі№czona dla budynkуw.;Upgrade unit and brigades to the latest available models after the completion of the current item. This may reduce the accumulated gearing bonus.\nDisabled for buildings.;Переоснастить подразделение и бригад до последних доступных моделей после завершения текущего производства. Это может уменьшить бонус конвейеризации.\nНе работает для зданий.;;;X
DEV_INC_LINE_IRO;Increase line length ;Augmenter la durйe de la ligne;Aumenta la lunghezza della linea di produzione;Aumentar la duraciуn de la lнnea;Verlдngerung der Serie;Zwiкksz dіugoњжserii produkcyjnej;Increase line length ;Увеличить длину линии;;;X
DEV_INC_LINE_DRO;Available short-cuts:\nControl + Shift keys: Set line length to the maximum.\nControl key: +10\nShift key: +5\nThese short-cuts are not valid for buildings set in provinces, Nuclear Reactors or Rocket test sites. Max production line length is 99 items, but it could be less for building set in provinces. Production line length for Rocket test sites and Nuclear reactors cannot be higher then 10 and depends on the current levels, max allowed level and parallel builds.;Raccourcis disponibles :\nControl + Shift : Assigner un maximum de commandes а cette ligne de production.\nControl : +10\nShift : +5\nCes raccourcis ne fonctionnent pas pour les bвtiments assignйs а des provinces, comme les rйacteurs nuclйaires ou les sites de recherche en fusйonotique. Une ligne de production peut contenir au maximum 99 commandes, voire moins pour certains bвtiments. Le niveau maximum de rйacteurs nuclйaires ou de sites de recherche en fusйonotique est ainsi de 10 dans une province.;Scorciatoie disponibili:\nControl + Shift: Imposta la linea al massimo.\nTasto Control: +10\nTasto Shift: +5.\nQueste scorciatoie da tastiera non sono valide per gli edifici delle provincie, Reattori Nucleari o Terreni di Collaudo Razzi. La lunghezza massima della linea di produzione и 99 oggetti, ma potrebbe essere di meno per gli edifici. La linea di produzione per Reattori Nucleari e Terreni di Collaudo Razzi non puт essere piщ lunga di 10 e dipende dai livelli correnti, dal massimo livello consentito e dalle produzioni parallele.;Atajos disponibles:\nTeclas Control + Shift: Fija la lнnea al mбximo.\nTecla Control: +10\nTecla Shift: +5\nEstos atajos no son validos para los edificios de las provincias, Reactores Nucleares o Instalaciones Experimentales de Cohetes. El tamaсo mбximo de la lнnea de producciуn es de 99 objetos, pero podrнa ser menor para los edificios. El tamaсo de la lнnea de producciуn para las Instalaciones Experimentales de Cohetes y Reactores Nucleares no pueden ser superior a 10 y depende de los niveles actuales, nivel mбximo permitido y producciуn paralela.;Verfьgbare Abkьrzungen:\nKontroll + Umschalttaste: Setzt die Lдnge der Serie auf die maximale Anzahl von 99 Stьck.\nKontrolltaste: +10\nUmschalttaste: +5\nDiese Abkьrzungen kцnnen zwar auch fьr Gebдudeverbesserungen innerhalb einer Provinz genutzt werden, aber die maximale Lдnge einer Serie kann in diesem Falle nicht grцsser als 10 sein.;Dostкpne skrуty:\nCtrl + Shift: Ustaw dіugoњж serii na maksimum.\nCtrl: +10\nShift key: +5\nTe skrуty nie dziaіaj№ dla budowli konstruowanych w prowincjach, reaktorуw nuklearnych i centrуw badaс rakietowych. Maksymalna dіugoњж serii to 99 pozycji, ale moїe byж mniejsza w przypadku budowli. Dіugoњж serii centrуw badaс rakietowych i reaktorуw nuklearnych nie moїe byж wiкksza niї 10 i zaleїy od aktualnych wielkoњci tych instalacji, ich maksymalnego dopuszczalnego poziomu i ewentualnych rуwnolegіych konstrukcji.;Available short-cuts:\nControl + Shift keys: Set line lenght to the maximum.\nControl key: +10\nShift key: +5\nThese short-cuts are not valid for buildings set in provinces, Nuclear Reactors or Rocket test sites. Max production line length is 99 items, but it could be less for building set in provinces. Production line length for Rocket test sites and Nuclear reactors cannot be higher then 10 and depends on the current levels, max allowed level and parallel builds.;Доступные 'горячие' клавиши:\nклавиши Ctrl + Shift : Установить максимальную длину линии.\nклавиша Ctrl: +10\nклавиша Shift: +5\nЭти 'горячие' клавиши не могут быть использованы для построек в провинциях, ядерных реакторов и ракетодромов. Максимальная длина производственной линии равна 99, но она может быть меньше для построек провинции. Длина производственной линии для ракетодромов и ядерных реакторов не может быть выше 10 и зависит от текущего уровня, максимального позволенного уровня и параллельных производств.;;;X
DEV_DEC_LINE_IRO;Decrease line length ;Rйduire la durйe de la ligne;Diminuisci la lunghezza della linea di produzione;Reducir el tamaсo de la lнnea;Verkьrzung der Serie;Zmniejsz dіugoњжserii produkcyjnej;Decrease line length ;Уменьшить длину линии;;;X
DEV_DEC_LINE_DRO;Available short-cuts:\nControl + Shift keys: Set line length to the minimum\nControl key: -10\nShift key: -5\nA production line length cannot be lower then the already produced items plus one.;Raccourcis disponibles:\nControl + Shift : Assigner un maximum de commandes а cette ligne de production.\nControl  : -10\nShift : -5\nLa longueur d'une ligne de production doit кtre supйrieure au nombre de commandes dйjа livrйes plus une.;Scorciatoie disponibili:\nControl + Shift: Imposta la linea al minimo\nTasto Control: -10\nTasto Shift: -5\nUna linea di produzione non puт essere meno lunga di quella attuale piщ uno.;Atajos disponibles:\nTeclas Control + Shift: Fijar la lнnea al mнnimo\nTecla Control: -10\nTecla Shift: -5\n El tamaсo de la lнnea de producciуn no se puede ser menor que el tamaсo de producciуn actual mas uno.;Verfьgbare Abkьrzungen:\nKontroll + Umschalttaste: Setzt die Lдnge der Serie auf das Minimum.\nKontrolltaste: -10\nShifttaste: -5\nDie Verkьrzung der Serie bedeutet hier, daЯ nur die aktuell in Bau befindliche Einheit fertiggestellt wird.;Dostкpne skrуty:\nCtrl + Shift: Ustaw dіugoњж serii na minimum.\nCtrl: -10\nShift key: -5\nDіugoњж serii nie moїe byж mniejsza niї aktualnie produkowana wielkoњж plus jedna pozycja.;Available short-cuts:\nControl + Shift keys: Set line length to the minimum\nControl key: -10\nShift key: -5\nA production line length cannot be lower then the already produced items plus one.;Доступные 'горячие' клавиши:\nкнопки Ctrl + Shift: установка минимальной длины линии\nклавиша Ctrl: -10\nклавиша Shift: -5\nДлина производственной линии не может быть меньше, чем количество уже выпущенных единиц плюс один.;;;X
##;;;;;;;;;;;X
FEOPT_NO_CHANGE;Use Scenario End Date;Utiliser la date de fin du scйnario;Usa la data di fine scenario;Usar fecha limite del escenario;Wдhle die Dauer Deines Szenarios;Uїyj daty zakoсczenia scenariusza;Use Scenario End Date;Использовать дату окончания сценария;;;X
FEOPT_4_YEARS;4 Years;4 Ans;4 anni;4 Aсos;4 Jahre ;4 lata;4 Years;4 года;;;X
FEOPT_8_YEARS;8 Years;8 Ans;8 anni;8 Aсos;8 Jahre;8 lat;8 Years;8 лет;;;X
FEOPT_12_YEARS;12 Years;12 Ans;12 anni;12 Aсos;12 Jahre;12 lat;12 Years;12 лет;;;X
FEOPT_16_YEARS;16 Years;16 Ans;16 anni;16 Aсos;16 Jahre;16 lat;16 Years;16 лет;;;X
FEOPT_20_YEARS;20 Years;20 Ans;20 anni;20 Aсos;20 Jahre ;20 lat;20 Years;20 лет;;;X
FEOPT_24_YEARS;24 Years;24 Ans;24 anni;24 Aсos;24 Jahre;24 lata;24 Years;24 года;;;X
FEOPT_28_YEARS;28 Years;28 Ans;28 anni;28 Aсos;28 Jahre;28 lat;28 Years;28 лет;;;X
##;;;;;;;;;;;X
TC_US;us;nous;noi;nosotros;uns;nas;us;нас;;;X
TC_FRIENDLY;friendly country;pays ami;Paese amico;paнs amigo;Wohlgesonnenes Land;sojuszniczy kraj;friendly country;дружественное государство;;;X
TC_HOSTILE;hostile country;pays hostile;Paese ostile;paнs hostil;feindlich gesonnenes Land;wrogi kraj;hostile country;вражеское государство;;;X
TC_EVENT_OCCURRED_DAYS;Event %s has occurred at least %d days ago.\n;L'йvиnement %s s'est produit il y a plus de %d jours.\n;L'evento %s и accaduto almeno %d giorni fa.\n;El evento %s ocurriу al menos hace %d dнas.\n;Das Ereignis %s ist vor mindestens %d Tagen eingetreten.\n;Wydarzenie: %s miaіo miejsce przynajmniej %d dni temu.\n;Event %s has occurred at least %d days ago.\n;Событие %s произошло как минимум %d дней назад.\n;;;X
TCNOT_EVENT_OCCURRED_DAYS;Event %s should not has occurred yet or has occurred less then %d days ago.\n;L'йvиnement %s n'a pas encore eu lieu ou s'est produit il y a moins de %d jours.\n;L'evento %s non и ancora accaduto o и accaduto meno di %d giorni fa.\n;El evento %s no debнa haber sucedido aun o ha sucedido hace menos de %d dнas.\n;Das Ereignis %s sollte nicht vorgekommen sein, oder ist vor weniger als %d Tagen eingetreten.\n;Wydarzenie: %s nie miaіo miejsca lub wydarzyіo siк mniej niї %d dni temu.\n;Event %s should not has occurred yet or has occurred less then %d days ago.\n;События %s еще не было, или оно произошло менее чем %d дней назад.\n;;;X
##;;;;;;;;;;;X
TC_MONEY;At least %d money\n;Au moins %d argent\n;Almeno %d denaro\n;Al menos %d dinero\n;Mindestens %d Geld\n;Przynajmniej %d pieniкdzy\n;;Не менее %d денег\n;;;X
TCNOT_MONEY;Less then %d money\n;Moins de %d argent\n;Meno di %d denaro\n;Menos de %d dinero\n;Weniger als %d Geld\n;Mniej niї %d pieniкdzy\n;;Менее, чем %d денег\n;;;X
DIPROL_WAR8;You may not declare war upon %s while belligerence is lower then %.0f (current is %.0f).;Vous ne pouvez pas dйclarer une guerre contre %s alors que la belligйrance est moins de %.0f (actuellement est %.0f).;Non puoi dichiarare guerra a %s quando la belligeranza и minore di %.0f (quella corrente и %.0f).;Tъ no puedes declarar la guerra a %s mientras tu beligerancia sea menor a %.0f (actualmente es %.0f).;Sie kцnnen %s keinen Krieg erklдren, solange der Agressivitдt unter %.0f liegt (aktuell %.0f).;Nie moїesz wypowiedzieж wojny: %s podczas gdy ich wojowniczoњж jest niїsza niї %.0f (current is %.0f).;;Вы не можете объявить войну государству %s до тех пор, пока агрессивность менее %.0f (current is %.0f).;;;X
EE_ALL_MAJOR;Alliance with the %s.;Alliance avec %s.;Alleanza con %s.;Aliado con la %s.;Bьndnis mit %s.;Sojusz z %s.;;Альянс с %s.;;;X
EE_ALLIANCE_LEADER;%s becomes the new leader of the %s.;%s devient le nouveau leader de %s.;%s diventa il nuovo leader di %s.;%s se ha convertido en el nuevo lider de la %s.;%s wird der neue Anfьhrer der  %s.;%s zostaje nowym przywуdc№ sojuszu: %s.;;%s становится новым лидером %s.;;;X
EE_ALLIANCE_NAME;Change the %s alliance name to %s.;Changer le nom de l'alliance de %s par %s.;Cambia il nome dell'alleanza da %s a %s.;La %s cambia el nombre de la alianza a %s.;Дndere den Namen des Bьndnisses %s in %s.;Zmieс nazwк sojuszu z: %s na: %s.;;Изменить название альянса с %s на %s.;;;X
EE_ADD_LEADER_SKILL;Increase skill of %s by %d.;Augmente l'habiletй de %s de %d;Aumenta l'abilitа di %s di %d;Incrementar la habilidad de %s en %d.;Erhцhe die Fдhigkeit von %s um %d.;Zwiкksz zdolnoњж: %s o %d.;;Увеличить навык %s на %d.;;;X
